X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.487033,34.61097817,特別養護老人ホームグルメ杵屋社会貢献の家,とくべつようごろうじんほーむぐるめきねやしゃかいこうけんのいえ,特別養護老人ホームグルメ杵屋社会貢献の家（とくべつようごろうじんほーむぐるめきねやしゃかいこうけんのいえ）,住之江区浜口東2-5-14,住之江区,06-6671-2500,06-6671-2611,　（住吉第一地域在宅サービスステーション）,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,688
135.4985418,34.61382789,住吉総合福祉センター,すみよしそうごうふくしせんたー,住吉総合福祉センター（すみよしそうごうふくしせんたー）,住吉区帝塚山東5丁目8番3号,住吉区,06-6678-7572,06-6678-7573,老人福祉センター(高齢者の生活、職業、健康などの相談や無料教養講座　(60歳以上)等を行っています。)    障害者会館(地域の障害者(児)等を対象に、相談、指導、機能回復訓練、入浴サービス、各種講習会等を行っています。),,http://www.lifesupport.or.jp/sousen/index.html,http://www.osaka-bfmap.jp/sisetu_data/data/210802.php?bunrui=1&name=21.php,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,459
135.4986529,34.61267789,住吉第2地域在宅サービスステーション（なごみ）,すみよしだいにちいきざいたくさーびすすてーしょん「なごみ」,住吉第2地域在宅サービスステーション（なごみ）（すみよしだいにちいきざいたくさーびすすてーしょん「なごみ」）,住吉区帝塚山東5丁目10番15号,住吉区,06-6672-8377,06-6672-8399,おとしよりやその家族から在宅介護について相談を受け付けています。,,http://lifesupport.or.jp/nagomi/index.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,460
135.4984939,34.61359983,こころの相談ネット　ふうが,こころのそうだんねっと　ふうが,こころの相談ネット　ふうが（こころのそうだんねっと　ふうが）,住吉区帝塚山東5丁目8番3号（住吉総合福祉センター内）,住吉区,06-6678-9205,06-6678-9215,精神障害者地域生活支援センター（心に障害のある人たちの暮らしを支援するため、障害者や家族からの相談に応じます。情報の提供や関係機関との連絡調整を行っています。）,,http://www.lifesupport.or.jp/fuga/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,564
135.4981908,34.61311706,しょうがい者活動センター　おがり,しょうがいしゃかつどうせんたー　おがり,しょうがい者活動センター　おがり（しょうがいしゃかつどうせんたー　おがり）,住吉区帝塚山東5丁目8番7号,住吉区,06-6678-7582,06-6678-7583,知的障害者通所更正施設(18歳以上の知的障害者が、通所して、必要な指導と訓練を受けます。),,http://www.lifesupport.or.jp/ogari/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,566
135.5007173,34.61560003,受念館,じゅねんかん,受念館（じゅねんかん）,住吉区万代5丁目17番25号,住吉区,06-6674-1181,06-6674-1182,経過的軽費老人ホームＡ型,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,495
135.4924418,34.62115603,粉浜作業指導所,こはまさぎょうしどうしょ,粉浜作業指導所（こはまさぎょうしどうしょ）,住吉区東粉浜2丁目15番7号,住吉区,06-6671-3111,06-6671-0360,身体障害者通所授産施設(15歳以上の身体障害者手帳の交付を受けた方で、雇用されることが困難な方などが、通所して、必要な訓練を受け、職業的自立をはかります。),,http://www11.ocn.ne.jp/~kohamas/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,469
135.4837748,34.62434211,ライフサポートセンター　白寿苑,らいふさぽーとせんたー　はくじゅえん,ライフサポートセンター　白寿苑（らいふさぽーとせんたー　はくじゅえん）,西成区南津守7-12-32,西成区,06-6651-7555,06-6651-6060,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3643
135.5018694,34.62011108,ケアハウス帝塚山,けあはうすてづかやま,ケアハウス帝塚山（けあはうすてづかやま）,住吉区帝塚山東2丁目1番35号,住吉区,06-4701-7011,06-4701-7022,軽費老人ホーム（身体機能の低下等により、自立した日常生活を営むことについて不安が認められるとともに、家族による援助を受けることが困難な60歳以上の方が対象。ただし、その方の配偶者等、その方と共に入所することが必要と認められる方については、60歳未満でも入所す,,http://www.tezukayama.or.jp/tezukayama/index.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,451
135.5018391,34.62022492,住吉地域在宅サービスステーション（玲風苑）,すみよしちいきざいたくさーびすすてーしょん「れいふうえん」,住吉地域在宅サービスステーション（玲風苑）（すみよしちいきざいたくさーびすすてーしょん「れいふうえん」）,住吉区帝塚山東2丁目1番35号,住吉区,06-4701-1121,,おとしよりやその家族から在宅介護について相談を受け付けています。,,http://www.tezukayama.or.jp/reifu/index.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,452
135.5037329,34.62419389,区在宅サービスセンター,くざいたくさーびすせんたー,区在宅サービスセンター（くざいたくさーびすせんたー）,阿倍野区帝塚山1-3-8,阿倍野区,06-6628-1212,06-6628-9393,,,http://www.abenokushakyo.jp/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1249
135.4841892,34.63608306,ふれあいの里,ふれあいのさと,ふれあいの里（ふれあいのさと）,西成区南津守1丁目4番46号,西成区,06-6659-2672,06-6659-2673,社会復帰施設,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,3616
135.486969,34.63629183,成南地域在宅サービスステーション　めぐみ,せいなんちいきざいたくさーびすすてーしょん　めぐみ,成南地域在宅サービスステーション　めぐみ（せいなんちいきざいたくさーびすすてーしょん　めぐみ）,西成区千本北2-12-2,西成区,06-6652-5811,06-6652-5812,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3640
135.4890421,34.63287447,つどいの広場「せいか」,つどいのひろばせいか,つどいの広場「せいか」（つどいのひろばせいか）,西成区千本中2-7-6,西成区,4398-5326,,つどいの広場,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9253
135.4985391,34.63343919,大阪府看護協会ケアプランセンター天下茶屋,おおさかふかんごきょうかいけあぷらんせんたーてんがちゃや,大阪府看護協会ケアプランセンター天下茶屋（おおさかふかんごきょうかいけあぷらんせんたーてんがちゃや）,西成区岸里東1-4-8,西成区,06-6659-5646,06-6659-5646,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3635
135.4944428,34.63515544,西成区在宅サービスセンター『はぎのさと』,にしなりくざいたくさーびすせんたー　はぎのさと,西成区在宅サービスセンター『はぎのさと』（にしなりくざいたくさーびすせんたー　はぎのさと）,西成区岸里１-５-20,西成区,06-6656-0080,06-6656-0083,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4821
135.4940392,34.63746703,西成区医師会　ケアプランセンター,にしなりくいしかい　けあぷらんせんたー,西成区医師会　ケアプランセンター（にしなりくいしかい　けあぷらんせんたー）,西成区潮路1-1-11　医師会館２Ｆ,西成区,06-6654-2111,06-6654-2111,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3638
135.5056672,34.63990306,コーナス,こーなす,コーナス（こーなす）,阿倍野区共立通2-3-22,阿倍野区,06-6659-9312,06-6659-9312,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3724
135.4337438,34.65123608,築港地域在宅サービスステーション,ちっこうちいきざいたくさーびすすてーしょん,築港地域在宅サービスステーション（ちっこうちいきざいたくさーびすすてーしょん）,港区築港2-4-16,港区,06-6599-0616,06-6599-0660,在宅介護支援センター,,http://www12.ocn.ne.jp/%7Etikko-ss/index.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,2030
135.4467281,34.65161889,愛港園,あいこうえん,愛港園（あいこうえん）,港区八幡屋4-8-1,港区,06-6571-6231,06-6571-0431,特別養護老人ホーム,,http://aikoen.jp/www/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,78
135.4472031,34.65130592,第2愛港園,だいにあいこうえん,第2愛港園（だいにあいこうえん）,港区八幡屋4-8-1,港区,06-6571-5241,06-6571-3613,特別養護老人ホーム(痴呆性高齢者対象),,http://minatoryo.or.jp/www/introduction/2aikoen.htm,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1041
135.4469942,34.65166914,グループホームときめき,ぐるーぷほーむときめき,グループホームときめき（ぐるーぷほーむときめき）,港区八幡屋4-8-1　愛港園内,港区,06-6571-8333,06-6571-3613,痴呆性高齢者グループホーム,,http://www.osaka-gh.gr.jp/group_home/tokimeki/tokimeki.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1042
135.4468136,34.65154203,みなとデイサービスセンター,みなとでいさーびすせんたー,みなとデイサービスセンター（みなとでいさーびすせんたー）,港区八幡屋4-8-1　愛港園内,港区,06-6576-4314,06-6576-4790,デイサービスセンター,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1043
135.446914,34.65146111,みなとホームヘルプセンター,みなとほーむへるぷせんたー,みなとホームヘルプセンター（みなとほーむへるぷせんたー）,港区八幡屋4-8-1　愛港園内,港区,06-6576-4314,06-6576-4790,ホームヘルプセンター（高齢者･精神障害者対象）,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1044
135.4469612,34.65140792,港地域在宅サービスステーション,みなとちいきざいたくさーびすすてーしょん,港地域在宅サービスステーション（みなとちいきざいたくさーびすすてーしょん）,港区八幡屋4-8-1　愛港園内,港区,06-6577-3535,06-6576-4790,在宅介護支援センター,,http://minatoryo.or.jp/www/introduction/minato.htm,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1045
135.4472388,34.65135617,第2みなとデイサービスセンター,だいにみなとでいさーびすせんたー,第2みなとデイサービスセンター（だいにみなとでいさーびすせんたー）,港区八幡屋4-8-1　愛港園内,港区,06-6571-5241,06-6571-3613,デイサービスセンター(痴呆性高齢者対象),,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1046
135.4488611,34.65452819,ワークスいけじま,わーくすいけじま,ワークスいけじま（わーくすいけじま）,港区池島3-6-15,港区,06-6577-2211,06-6577-2231,知的障害者通所授産施設,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,2021
135.4348056,34.65508903,介護老人保健施設てんぽーざん,かいごろうじんほけんしせつてんぽーざん,介護老人保健施設てんぽーざん（かいごろうじんほけんしせつてんぽーざん）,港区築港3-4-25,港区,06-6599-1616,06-6599-1617,老人保健福祉施設,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,2038
